time,open,high,low,close,volume
2025-12-19,149.22,153.76,147.53,153.76,2118689
2025-12-22,153.84,159.22,151.99,158.46,1863418
2025-12-23,158.07,161.53,155.61,158.84,1849989
2025-12-24,158.46,158.61,153.07,153.07,1838411
2025-12-25,151.84,163.76,150.61,163.07,3528326
2025-12-26,160.53,163.46,157.69,159.92,1670170
2025-12-29,160.3,162.46,158.99,160.15,1683627
2025-12-30,159.99,160.15,153.53,157.99,1707308
2025-12-31,157.3,160.76,155.15,160.76,1398982
2026-01-05,159.22,161.15,156.69,159.61,1791557
2026-01-06,159.61,165.76,157.84,163.22,2099376
2026-01-07,163.46,163.61,159.92,161.22,1490561
2026-01-08,161.53,162.46,153.46,156.15,2236188
2026-01-09,155.15,155.92,146.15,152.84,2539322
2026-01-12,152.15,152.3,144.61,149.99,1970511
2026-01-13,149.22,151.15,146.3,149.99,1643260
2026-01-14,149.38,150.15,143.07,145.69,1906235
2026-01-15,144.99,144.99,136.53,138.84,1679312
2026-01-16,138.84,143.84,138.15,141.53,1384120
2026-01-19,141.92,143.84,140.15,142.3,1086841
2026-01-20,142.69,143.07,139.46,139.84,1420587
2026-01-21,139.61,141.15,136.99,139.84,1466917
2026-01-22,139.23,140.07,137.76,139.23,1309972
2026-01-23,139.61,148.92,138.38,148.92,1514802
2026-01-26,145.92,146.07,139.99,139.99,1226808
2026-01-27,140.15,141.15,137.53,137.53,1227274
2026-01-28,137.69,138.61,128.15,131.92,1976234
2026-01-29,132.3,132.99,123.84,126.15,1788137
2026-01-30,126.38,131.15,122.61,131.15,1701956
2026-02-02,131.3,132.07,123.3,130.76,1502441
2026-02-03,129.84,130.76,126.76,129.23,1307295
2026-02-04,127.69,128.46,124.0,126.92,1315490
2026-02-05,126.15,130.76,124.76,128.07,1519493
2026-02-06,126.92,127.76,124.15,127.69,1270469
2026-02-09,127.69,129.61,126.53,126.92,1045240
2026-02-10,126.15,126.92,124.23,125.38,1051092
2026-02-11,125.0,129.23,124.0,129.23,1190477
2026-02-12,129.23,130.76,127.46,129.23,1081684
2026-02-13,129.23,130.38,127.3,130.15,1250994
2026-02-23,130.38,134.61,130.15,134.53,1270781
2026-02-24,134.53,143.53,131.3,143.53,1666766
2026-02-25,138.61,141.15,136.15,137.3,1188961
2026-02-26,136.53,137.76,133.61,137.3,1177346
2026-02-27,136.76,137.3,134.76,135.23,1136006
2026-03-02,131.15,131.99,129.38,129.99,1190615
2026-03-03,129.46,130.76,126.23,126.23,1195383
2026-03-04,125.84,127.69,119.84,125.53,1470859
2026-03-05,125.61,125.92,120.0,120.3,1569341
2026-03-06,120.0,121.92,117.07,120.3,1240685
2026-03-09,115.0,117.69,111.92,117.69,1114638
2026-03-10,118.69,120.0,115.92,119.23,1430846
2026-03-11,120.76,123.07,117.53,122.84,1436022
2026-03-12,119.23,121.46,117.53,117.53,1394827
2026-03-13,117.38,120.76,117.38,120.61,1258985
2026-03-16,120.0,120.0,117.38,118.46,1163416
2026-03-17,118.46,120.76,118.46,120.76,1244943
2026-03-18,120.15,123.07,119.38,123.07,1287781
2026-03-19,121.84,122.15,119.23,122.07,1727133
2026-03-20,121.15,121.15,116.38,121.0,1786475
2026-03-23,117.3,117.92,116.23,116.76,981419
2026-03-24,116.76,117.69,112.84,117.69,1656429
2026-03-25,117.69,118.07,115.38,117.69,1291870
2026-03-26,117.69,119.23,116.07,119.23,1166570
2026-03-27,119.23,121.15,117.92,120.76,1005662
2026-03-30,119.23,121.92,116.92,120.84,1248824
2026-03-31,120.92,121.53,120.0,120.0,865490
2026-04-01,120.38,128.38,120.15,128.38,1693537
2026-04-02,130.76,130.76,124.0,127.3,1064315
2026-04-03,126.92,131.15,123.92,123.92,1437435
2026-04-06,122.3,125.76,122.3,125.61,1009899
2026-04-07,125.61,125.76,122.69,125.76,994085
2026-04-08,127.69,130.38,126.69,130.38,1270299
2026-04-09,128.99,129.07,126.92,127.69,1034953
2026-04-10,128.07,130.38,127.69,128.46,1042572
2026-04-13,124.15,128.46,124.07,128.3,1056044
2026-04-14,128.46,129.99,127.23,128.3,1101086
2026-04-15,128.3,137.23,128.3,137.07,2651892
2026-04-16,135.76,137.07,131.84,137.07,1546735
2026-04-17,136.99,136.99,132.46,136.76,1638703
2026-04-20,135.3,135.99,133.23,134.84,923351
2026-04-21,134.92,138.61,134.61,135.15,1483515
2026-04-22,135.23,135.69,133.07,135.15,1256741
2026-04-23,135.07,136.92,132.61,134.53,1056712
2026-04-24,134.46,138.84,132.46,138.84,1584377
2026-04-28,137.53,138.84,135.46,137.46,1358291
2026-04-29,136.69,139.61,135.53,138.46,1500178
2026-05-04,137.3,138.46,135.53,138.38,1177634
2026-05-05,137.69,139.99,136.3,139.23,1487440
2026-05-06,139.3,146.15,137.69,139.61,2081830
2026-05-07,139.61,141.92,138.61,139.99,1270195
2026-05-08,139.92,139.99,135.53,135.53,1368564
2026-05-11,135.53,135.53,131.15,131.15,1535757
2026-05-12,130.76,134.61,130.3,134.61,1273198
2026-05-13,134.61,139.61,132.92,133.15,1110528
2026-05-14,133.46,134.99,131.84,133.15,1199290
2026-05-15,133.3,133.38,131.76,131.76,1140882
2026-05-18,130.38,132.53,130.38,131.61,1394405
2026-05-19,131.69,132.69,130.23,132.3,1178489
2026-05-20,132.3,132.76,129.92,131.23,1338352
2026-05-21,131.53,133.84,131.38,133.46,1522358
2026-05-22,133.46,133.46,130.61,130.84,1086034
2026-05-25,130.84,133.84,130.53,133.69,1118668
2026-05-26,133.69,133.84,132.15,132.76,997415
2026-05-27,132.76,132.84,130.38,132.38,1049451
2026-05-28,132.46,132.69,130.76,131.07,1000314
2026-05-29,129.99,132.3,129.61,132.23,999863
2026-06-01,132.23,132.69,130.46,131.53,882706
2026-06-02,131.53,131.61,129.84,130.84,902681
2026-06-03,130.84,132.3,129.99,131.38,1091359
2026-06-04,131.38,132.76,130.15,132.76,1035063
2026-06-05,133.07,141.99,132.53,141.99,1793448
2026-06-08,136.92,138.46,134.53,135.99,850849
2026-06-09,136.15,137.99,134.92,137.69,907991
2026-06-10,137.92,141.15,137.46,139.99,1015465
2026-06-11,139.23,140.38,136.38,136.53,820681
2026-06-12,136.76,140.84,136.69,139.07,911935
2026-06-15,139.23,142.69,139.23,141.3,1080343
2026-06-16,143.8,144.1,137.8,138.0,983769
2026-06-17,136.8,144.0,136.3,143.9,963805
2026-06-18,142.8,142.8,138.4,138.4,1148767
2026-06-19,138.9,141.0,138.4,140.5,1170262
2026-06-22,140.5,141.0,138.9,139.5,1007445
2026-06-23,139.5,140.2,137.5,137.5,941955
2026-06-24,137.5,138.2,136.1,136.4,970320
2026-06-25,136.5,139.9,136.3,139.4,967848
2026-06-26,138.5,140.0,138.0,139.5,984341
2026-06-29,139.5,139.5,136.6,138.8,1234200
2026-06-30,138.7,140.0,137.8,139.5,744200
2026-07-01,139.1,140.0,138.8,139.3,888300
2026-07-02,139.3,139.4,137.6,139.0,761000
2026-07-03,139.2,142.5,138.0,141.8,1006400
2026-07-06,141.8,142.0,137.7,140.6,965100
2026-07-07,140.0,140.0,138.6,139.7,818200
2026-07-08,139.0,139.0,137.2,138.9,861400
2026-07-09,137.5,139.0,137.1,139.0,884700
2026-07-10,138.0,138.0,137.1,138.0,750900
2026-07-13,136.8,137.5,128.4,134.4,967500
2026-07-14,133.0,133.9,130.9,133.3,925900
2026-07-15,133.3,133.3,129.1,129.7,920100
2026-07-16,130.0,132.8,129.8,132.5,932800
2026-07-17,132.0,132.0,129.7,131.3,980200
2026-07-20,131.0,134.6,128.2,132.0,1110400
2026-07-21,130.6,132.0,130.2,130.8,847200
2026-07-22,130.8,131.6,126.0,126.0,1263300
2026-07-23,127.0,130.0,126.2,127.6,1204100
2026-07-24,125.8,127.4,124.5,127.4,828800
2026-07-27,127.0,129.5,124.2,126.0,1058500
2026-07-28,125.5,127.0,123.3,123.4,969700
2026-07-29,122.2,125.5,118.1,125.5,1334100
2026-07-30,125.0,126.5,123.2,124.2,1067400
2026-07-31,124.4,126.5,123.6,125.0,1446000
2026-08-03,125.1,127.0,123.7,126.6,1080700
2026-08-04,126.6,126.6,124.3,126.5,1546500
2026-08-05,126.8,128.0,125.3,126.1,1604300
2026-08-06,126.5,127.0,125.0,126.0,1466900
2026-08-07,125.7,126.1,124.8,125.5,1356700
2026-08-10,125.7,126.5,123.6,125.5,1513100
2026-08-11,125.6,128.0,125.6,127.2,1390800
2026-08-12,127.3,128.5,126.1,127.7,1512600
2026-08-13,127.9,127.9,124.8,124.9,1564200
2026-08-14,124.3,125.0,121.7,123.2,1315200
2026-08-17,121.5,124.0,121.5,123.5,1264300
2026-08-18,123.5,124.8,122.1,123.5,1304900
2026-08-19,122.9,123.7,122.2,123.1,1148400
2026-08-20,123.3,124.0,122.3,123.4,1437200
2026-08-21,123.0,125.0,122.1,124.5,1367400
2026-08-24,125.0,125.4,124.0,124.5,1395500
2026-08-25,124.6,125.1,123.8,124.7,1511700
2026-08-26,124.7,127.5,124.6,127.0,1510000
2026-08-27,127.0,128.0,125.3,126.5,1442000
2026-08-28,126.6,126.6,125.0,125.0,1161100
2026-09-03,125.0,126.5,124.5,125.6,1230000
2026-09-04,125.7,126.0,124.5,124.5,1000100
2026-09-07,124.7,126.5,123.8,125.0,1286900
2026-09-08,125.1,126.4,125.1,126.0,1078900
2026-09-09,126.0,126.5,124.5,125.0,892800
2026-09-10,125.1,125.9,124.0,125.2,774000
2026-09-11,124.9,125.2,123.7,124.7,1073500
2026-09-14,124.6,124.8,122.5,122.9,953300
2026-09-15,123.3,124.5,122.9,124.4,935400
2026-09-16,124.3,124.9,123.3,124.4,987700
2026-09-17,124.0,127.0,123.9,126.8,1256200
2026-09-18,127.0,129.0,126.0,129.0,2012700
2026-09-21,129.0,138.0,125.1,138.0,1864200
2026-09-22,137.9,138.0,132.7,135.9,1162600
