time,open,high,low,close,volume
2025-12-18,61.81,62.0,60.64,61.51,627349
2025-12-19,61.81,62.2,61.22,62.2,659545
2025-12-22,62.49,63.46,62.39,63.46,1269081
2025-12-23,63.46,64.43,62.78,63.46,1518799
2025-12-24,63.56,64.24,62.58,64.24,1529956
2025-12-25,64.24,67.35,63.65,67.25,3719077
2025-12-26,67.05,68.9,66.08,68.51,2444611
2025-12-29,68.61,73.27,68.22,72.98,5639193
2025-12-30,72.98,73.57,71.72,72.79,1774934
2025-12-31,72.4,73.66,70.36,70.36,1881766
2026-01-05,71.04,75.22,70.75,75.22,5395305
2026-01-06,75.61,80.47,75.61,80.47,4755515
2026-01-07,82.8,86.0,82.8,86.0,4199080
2026-01-08,90.86,91.93,87.46,89.02,6201201
2026-01-09,88.05,95.24,87.27,94.36,4612896
2026-01-12,98.15,99.61,91.84,94.26,5540373
2026-01-13,94.26,100.78,93.29,100.78,4986081
2026-01-14,103.98,107.77,97.18,103.98,4935177
2026-01-15,103.89,104.08,99.42,100.1,3580419
2026-01-16,100.29,104.18,96.99,96.99,4554403
2026-01-19,97.18,103.21,95.33,102.82,4514113
2026-01-20,103.01,107.68,101.07,101.55,3904602
2026-01-21,98.35,106.9,98.15,106.9,4582367
2026-01-22,107.38,107.38,101.75,101.84,4047166
2026-01-23,101.84,103.3,96.4,97.96,3440865
2026-01-26,97.67,104.76,97.67,104.76,6118706
2026-01-27,106.7,112.05,105.93,112.05,5915318
2026-01-28,117.59,119.34,111.76,114.67,7161821
2026-01-29,115.16,115.16,108.16,113.51,3721864
2026-01-30,113.51,118.56,112.53,113.7,3659053
2026-02-02,110.69,113.51,106.9,111.27,5552292
2026-02-03,112.53,118.46,109.91,113.7,3339972
2026-02-04,113.7,116.62,111.08,112.53,2286101
2026-02-05,112.53,113.51,108.84,108.84,2565089
2026-02-06,106.9,115.45,106.41,111.76,3980233
2026-02-09,113.7,114.48,111.27,112.44,907430
2026-02-10,112.63,116.23,104.66,104.66,6186807
2026-02-11,102.82,104.37,99.12,99.12,3252319
2026-02-12,103.21,103.21,98.15,98.54,2710752
2026-02-13,98.64,100.78,96.89,98.73,2046308
2026-02-23,101.94,105.63,101.94,105.63,963809
2026-02-24,108.84,109.23,104.08,107.38,4792800
2026-02-25,107.38,114.19,104.95,106.9,3702821
2026-02-26,107.87,107.87,102.52,103.01,3168711
2026-02-27,103.01,108.74,102.52,104.86,2836319
2026-03-02,112.05,112.15,109.33,112.15,3680697
2026-03-03,116.52,119.92,107.87,119.92,7720778
2026-03-04,120.5,127.79,118.37,125.07,4584684
2026-03-05,122.45,123.32,116.32,116.32,5341333
2026-03-06,115.26,115.26,108.84,108.94,4749677
2026-03-09,112.73,113.02,101.36,101.36,5413344
2026-03-10,101.07,104.47,94.26,94.26,3908857
2026-03-11,90.67,100.1,90.57,100.1,4158399
2026-03-12,100.1,100.1,95.92,95.92,1743364
2026-03-13,95.14,98.44,89.21,89.21,4459597
2026-03-16,88.43,88.53,82.99,85.42,5477387
2026-03-17,86.49,87.85,83.57,83.96,1722630
2026-03-18,83.96,89.79,83.96,89.11,2636275
2026-03-19,89.7,89.79,84.94,85.62,2148048
2026-03-20,85.62,86.3,79.69,79.69,3163645
2026-03-23,76.29,81.24,76.29,78.23,2989343
2026-03-24,79.69,80.37,76.58,78.42,1899712
2026-03-25,79.69,82.31,78.91,80.17,2012715
2026-03-26,80.66,80.66,77.55,78.04,1297230
2026-03-27,78.13,80.27,77.65,79.78,2028206
2026-03-30,79.78,80.85,78.13,78.52,2031657
2026-03-31,79.3,79.3,75.9,76.09,2439160
2026-04-01,77.74,79.01,77.36,77.74,1881820
2026-04-02,77.74,78.81,76.48,76.48,1172212
2026-04-03,77.74,78.62,77.36,77.45,1936394
2026-04-06,77.94,78.04,75.9,76.29,1175667
2026-04-07,76.29,77.16,73.66,75.12,1241613
2026-04-08,76.77,78.13,76.09,77.65,1444442
2026-04-09,77.65,77.65,75.9,76.19,1056075
2026-04-10,76.38,80.08,75.99,78.42,2865909
2026-04-13,78.91,79.88,78.33,78.42,953937
2026-04-14,78.72,79.3,76.87,77.06,1212098
2026-04-15,77.55,78.23,76.87,76.97,1042393
2026-04-16,76.97,77.94,75.9,76.19,1176029
2026-04-17,76.38,78.13,75.9,77.84,1253662
2026-04-20,77.74,79.01,76.77,76.97,1210582
2026-04-21,77.06,77.84,76.29,76.48,1360409
2026-04-22,76.77,77.55,75.9,75.9,763357
2026-04-23,75.9,77.26,73.76,75.22,1496816
2026-04-24,75.41,77.74,75.31,76.09,1196237
2026-04-28,75.8,75.99,71.04,71.43,1977425
2026-04-29,71.43,73.27,70.94,73.08,1273869
2026-05-04,74.83,77.65,74.05,74.34,1666431
2026-05-05,74.54,76.09,73.95,75.51,1323501
2026-05-06,75.8,78.23,75.41,76.97,2990650
2026-05-07,76.19,76.77,73.86,73.86,2308656
2026-05-08,74.73,75.12,72.4,72.59,1421246
2026-05-11,72.98,73.37,71.33,71.52,1841488
2026-05-12,71.82,74.93,71.72,74.34,1562669
2026-05-13,74.34,79.49,73.57,79.49,6369225
2026-05-14,82.12,83.38,80.85,81.24,4082044
2026-05-15,80.47,86.88,80.27,86.88,5007821
2026-05-18,89.11,92.81,87.66,90.38,4096323
2026-05-19,91.45,91.54,84.06,84.06,5443785
2026-05-20,83.19,87.17,78.81,87.17,4926560
2026-05-21,86.98,86.98,83.77,84.84,1364352
2026-05-22,84.64,85.32,81.92,82.51,1649651
2026-05-25,79.98,81.15,78.72,79.69,2350654
2026-05-26,81.15,81.92,79.98,80.17,989785
2026-05-27,80.17,81.34,79.2,79.2,911508
2026-05-28,79.2,81.44,77.26,79.4,2483397
2026-05-29,78.81,84.94,77.94,84.94,3169211
2026-06-01,85.52,85.71,81.83,81.83,1364978
2026-06-02,82.7,83.09,79.49,79.88,1520217
2026-06-03,79.88,83.09,79.88,82.12,1020364
2026-06-04,83.38,86.68,82.7,82.8,1879106
2026-06-05,82.8,85.32,81.44,82.6,1323191
2026-06-08,81.24,83.28,80.95,81.53,1063028
2026-06-09,82.12,82.12,79.59,80.08,910952
2026-06-10,79.78,81.53,79.59,80.17,512014
2026-06-11,80.95,82.12,80.17,80.17,533329
2026-06-12,80.17,84.64,79.69,82.7,1982482
2026-06-15,80.95,81.92,79.49,80.27,1536567
2026-06-16,80.27,81.34,77.45,79.49,1623083
2026-06-17,79.3,80.47,77.74,78.62,1034837
2026-06-18,77.74,80.27,77.74,79.49,952355
2026-06-19,79.4,79.49,78.23,78.91,481088
2026-06-22,79.3,80.27,78.81,79.4,705817
2026-06-23,79.1,79.78,76.48,76.68,2258402
2026-06-24,75.99,78.23,74.25,77.06,2057529
2026-06-25,76.29,77.06,75.31,75.31,871951
2026-06-26,75.61,76.29,74.83,74.83,621313
2026-06-29,75.02,76.48,74.83,75.51,609932
2026-06-30,75.51,76.19,74.93,75.22,512209
2026-07-01,75.31,77.65,75.31,75.8,743829
2026-07-02,75.8,75.99,75.12,75.12,455406
2026-07-03,75.22,75.51,73.18,73.18,1653625
2026-07-06,73.37,73.37,70.94,71.91,1619678
2026-07-07,72.01,73.27,71.23,71.72,651435
2026-07-08,72.69,73.76,72.59,72.69,649550
2026-07-09,72.98,76.29,72.98,74.83,2003397
2026-07-10,74.83,75.02,73.08,73.08,515050
2026-07-13,74.34,75.31,72.4,73.27,912459
2026-07-14,74.34,76.58,73.86,76.29,2257035
2026-07-15,76.58,76.58,75.02,75.41,948280
2026-07-16,75.41,75.8,73.57,75.22,990434
2026-07-17,75.22,75.22,73.86,74.05,571207
2026-07-20,74.44,75.41,69.97,71.04,873451
2026-07-21,71.04,72.2,66.08,66.08,4301304
2026-07-22,66.08,67.05,62.58,62.58,2738696
2026-07-23,62.88,64.92,62.88,64.92,1515381
2026-07-24,65.11,66.86,65.11,65.3,1053933
2026-07-27,65.11,66.57,64.33,65.01,853015
2026-07-28,64.82,65.4,64.24,65.11,622088
2026-07-29,65.01,66.57,65.01,65.99,995067
2026-07-30,67.05,67.35,66.08,66.76,948378
2026-07-31,67.83,67.83,66.18,66.67,970682
2026-08-03,66.67,69.19,66.18,69.19,1153940
2026-08-04,69.19,69.19,67.25,67.93,855464
2026-08-05,67.83,68.51,66.96,68.51,1141215
2026-08-06,68.51,69.39,67.83,67.83,676732
2026-08-07,68.51,72.5,68.41,72.5,2123271
2026-08-10,74.73,77.55,73.95,77.55,3009631
2026-08-11,78.23,78.33,75.22,75.31,1561812
2026-08-12,75.31,77.84,75.02,77.74,1437565
2026-08-13,76.97,77.74,75.41,75.7,1365825
2026-08-14,75.61,76.97,72.79,73.86,1672633
2026-08-17,74.05,76.97,74.05,76.87,1118576
2026-08-18,77.26,82.21,77.06,81.15,3659904
2026-08-19,81.05,82.12,80.17,81.34,1946306
2026-08-20,81.53,82.02,79.88,81.15,1116771
2026-08-21,81.44,81.44,79.69,81.15,1364507
2026-08-24,81.44,85.13,79.69,82.6,2701696
2026-08-25,81.83,82.99,79.78,81.15,2131670
2026-08-26,80.66,84.16,80.66,81.73,1592549
2026-08-27,81.73,82.99,80.37,81.92,1568558
2026-08-28,82.8,83.96,81.83,81.83,1566066
2026-09-03,82.89,85.03,80.56,81.63,1875311
2026-09-04,81.63,82.12,80.08,81.63,1174499
2026-09-07,81.34,82.02,80.17,80.47,1237458
2026-09-08,81.24,83.09,80.47,82.02,1051623
2026-09-09,82.89,85.13,82.8,83.28,2298037
2026-09-10,83.96,85.03,82.12,82.21,1148106
2026-09-11,83.38,84.26,80.56,80.56,1456248
2026-09-14,82.7,84.35,81.63,83.28,1639342
2026-09-15,84.06,88.92,82.89,88.82,3749960
2026-09-16,89.02,90.38,86.88,86.88,2663856
2026-09-17,86.78,88.14,85.03,86.1,2628397
2026-09-18,86.0,86.2,84.74,85.52,1417062
2026-09-21,85.03,87.17,84.94,86.1,1461988
2026-09-22,86.2,87.4,85.0,86.0,812900
